,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
541,2018-01-01,ZA1259T3,ST8000DM002,8001563222016,0,82,175025928,,,95,0,100,3,100,0,94,2421477971,,,85,13424,100,0,,,100,3,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,95.0,10613.0,100.0,1.0,99.0,3652.0,29,29,1.0,175025928.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,13414.0,100.0,51276153760.0,100.0,72178124095.0,,,,,,,,,,
542,2018-01-01,ZA13FB46,ST8000NM0055,8001563222016,0,76,39553664,,,99,0,100,1,100,0,89,758265963,,,95,5119,100,0,,,100,1,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,99.0,3229.0,100.0,1.0,100.0,943.0,29,29,1.0,39553664.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,5116.0,100.0,31091069032.0,100.0,42630836478.0,,,,,,,,,,
543,2018-01-01,PL1331LAGTMN4H,HGST HMS5C4040ALE640,4000787030016,0,100,0,134.0,102.0,100,453,100,6,100,0,100,0,113.0,42.0,96,28618,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,151.0,100.0,151.0,200,30,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,2018-01-01,PL2331LAHD8ASJ,HGST HMS5C4040BLE640,4000787030016,0,100,0,134.0,101.0,100,0,100,4,100,0,100,0,113.0,42.0,99,8025,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,65.0,100.0,65.0,187,32,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,2018-01-01,PL1331LAGRKG5H,HGST HMS5C4040ALE640,4000787030016,0,100,0,134.0,103.0,139,565,100,12,100,0,100,0,113.0,42.0,96,30487,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,500.0,100.0,500.0,253,22,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,2018-01-01,Z305Q0L8,ST4000DM000,4000787030016,0,119,224957256,,,91,0,100,9,100,0,89,805559402,,,82,16253,100,0,,,100,9,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,73.0,55871.0,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,15905.0,100.0,32093398664.0,100.0,77677554850.0,,,,,,,,,,
547,2018-01-01,PL2331LAHDGPMJ,HGST HMS5C4040BLE640,4000787030016,0,100,0,134.0,102.0,100,0,100,4,100,0,100,0,113.0,42.0,100,5121,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4.0,100.0,4.0,230,26,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,2018-01-01,Z305GWY2,ST4000DM000,4000787030016,0,119,206710664,,,92,0,100,8,100,0,88,798279946,,,82,16425,100,0,,,100,8,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,99.0,3468.0,35,35,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,16400.0,100.0,39487329544.0,100.0,71789927977.0,,,,,,,,,,
549,2018-01-01,PL1331LAHGBRAH,HGST HMS5C4040BLE640,4000787030016,0,100,0,134.0,101.0,100,0,100,4,100,0,100,0,113.0,42.0,99,7017,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4.0,100.0,4.0,214,28,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,2018-01-01,Z305DWSX,ST4000DM000,4000787030016,0,114,67579968,,,97,0,100,3,100,0,88,776786088,,,82,16422,100,0,,,100,3,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,99.0,2903.0,30,30,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,16398.0,100.0,39367228544.0,100.0,60438071688.0,,,,,,,,,,
551,2018-01-01,PL2331LAGULA1J,HGST HMS5C4040ALE640,4000787030016,0,100,0,133.0,104.0,100,464,100,8,100,0,100,0,111.0,43.0,96,28494,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,365.0,100.0,365.0,230,26,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,2018-01-01,JK1171YBK1N01F,Hitachi HDS722020ALA330,2000398934016,0,100,0,100.0,0.0,116,630,100,180,100,0,100,0,100.0,0.0,93,51207,100,0,,,100,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1840.0,99.0,1840.0,125,48,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,2018-01-01,PL1331LAGA17BH,HGST HMS5C4040ALE640,4000787030016,0,100,0,134.0,102.0,100,306,100,9,100,0,100,0,113.0,42.0,99,8027,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9.0,100.0,9.0,214,28,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,2018-01-01,ZA14TCAP,ST8000NM0055,8001563222016,0,68,6028936,,,96,0,100,3,100,0,83,192344236,,,100,830,100,0,,,100,3,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,61.0,39.0,98.0,4008.0,100.0,2.0,100.0,191.0,39,39,68.0,6028936.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,804.0,100.0,18245983824.0,100.0,6302873776.0,,,,,,,,,,
555,2018-01-01,Z304JDL3,ST4000DM000,4000787030016,0,118,175505864,,,94,0,100,6,100,0,90,948583375,,,78,19619,100,0,,,100,5,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,97.0,7255.0,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,19528.0,100.0,46308917968.0,100.0,80196619516.0,,,,,,,,,,
556,2018-01-01,S300VKZN,ST4000DM000,4000787030016,0,117,157772800,,,97,0,100,5,100,0,78,69175932,,,76,21270,100,0,,,100,3,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,78.0,45800.0,34,34,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,21017.0,100.0,47896676392.0,100.0,88947519342.0,,,,,,,,,,
557,2018-01-01,ZA140NK8,ST8000DM002,8001563222016,0,76,36752552,,,96,0,100,2,100,0,92,1613032596,,,91,8297,100,0,,,100,2,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,98.0,4466.0,100.0,0.0,99.0,3918.0,42,42,1.0,36752552.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,8237.0,100.0,38345663304.0,100.0,57996162844.0,,,,,,,,,,
558,2018-01-01,PL1331LAGRLKKH,HGST HMS5C4040ALE640,4000787030016,0,100,0,132.0,108.0,140,554,100,13,100,0,100,0,113.0,42.0,96,31204,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,658.0,100.0,658.0,222,27,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,2018-01-01,ZA11QSL7,ST8000DM002,8001563222016,0,81,129587112,,,96,0,100,2,100,0,95,3375924171,,,86,12459,100,0,,,100,2,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,96.0,9316.0,100.0,4.0,99.0,2265.0,36,36,1.0,129587112.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,12216.0,100.0,43092492928.0,100.0,60434142504.0,,,,,,,,,,
560,2018-01-01,Z305FZ1L,ST4000DM000,4000787030016,0,119,233309736,,,94,0,100,6,100,0,89,820610989,,,82,16422,100,0,,,100,6,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,99.0,3522.0,28,28,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,16400.0,100.0,41541743312.0,100.0,74178679636.0,,,,,,,,,,
561,2018-01-01,S300ZQ4S,ST4000DM000,4000787030016,0,117,127901160,,,92,0,100,11,100,0,72,15047995,,,75,21941,100,0,,,100,11,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,81.0,38327.0,31,31,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,21629.0,100.0,50026712792.0,100.0,62052717143.0,,,,,,,,,,
562,2018-01-01,Z30414WX,ST4000DM000,4000787030016,0,117,161902768,,,92,0,100,8,100,0,89,935970148,,,77,20231,100,0,,,100,8,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,67.0,66702.0,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,19965.0,100.0,22797708449.0,100.0,152321864024.0,,,,,,,,,,
563,2018-01-01,Z302WP1V,ST4000DM000,4000787030016,0,117,146927240,,,91,0,100,15,100,0,88,773693083,,,75,22137,100,0,,,100,15,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,12.0,177470.0,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,21498.0,100.0,13953712882.0,100.0,129579109133.0,,,,,,,,,,
564,2018-01-01,ZA21ADVC,ST10000NM0086,10000831348736,0,79,83400736,,,96,0,100,5,100,0,86,402859571,,,98,2525,100,0,,,100,4,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,69.0,31.0,69.0,62784.0,100.0,6.0,100.0,232.0,31,31,79.0,83400736.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,2467.0,100.0,27875605704.0,100.0,28779609064.0,,,,,,,,,,
565,2018-01-01,PL1311LAG29RYH,Hitachi HDS5C4040ALE630,4000787030016,0,100,0,135.0,97.0,129,559,100,16,100,0,100,0,113.0,42.0,95,41521,100,0,,,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,20.0,100.0,20.0,240,25,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,2018-01-01,PL2331LAHBDDTJ,HGST HMS5C4040BLE640,4000787030016,0,100,0,134.0,103.0,100,0,100,4,100,0,100,0,113.0,42.0,99,7015,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32.0,100.0,32.0,206,29,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,2018-01-01,PL1331LAGBZMLH,HGST HMS5C4040ALE640,4000787030016,0,100,0,134.0,100.0,100,456,100,6,100,0,100,0,113.0,42.0,99,8043,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14.0,100.0,14.0,230,26,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2018-01-01,ZA21ADVR,ST10000NM0086,10000831348736,0,80,97995152,,,99,0,100,2,100,0,86,408201041,,,98,2527,100,0,,,100,1,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,65.0,35.0,92.0,16666.0,100.0,7.0,100.0,237.0,35,35,80.0,97995152.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,2468.0,100.0,28004161920.0,100.0,28681905142.0,,,,,,,,,,
569,2018-01-01,ZA154SQ1,ST8000NM0055,8001563222016,0,74,23950688,,,98,0,100,1,100,0,89,818227566,,,95,4779,100,0,,,100,1,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,98.0,5637.0,100.0,0.0,99.0,2268.0,34,34,1.0,23950688.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,4745.0,100.0,29134862592.0,100.0,40694034122.0,,,,,,,,,,
570,2018-01-01,ZA171R28,ST8000NM0055,8001563222016,0,83,188562176,,,96,0,100,3,100,0,92,1426152927,,,96,4277,100,0,,,100,3,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,99.0,2531.0,100.0,51.0,100.0,664.0,35,35,83.0,188562176.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,4252.0,100.0,20939895152.0,100.0,17404757484.0,,,,,,,,,,
571,2018-01-01,ZA10CF9E,ST8000NM0055,8001563222016,0,78,58025280,,,94,0,100,5,100,0,91,1271682703,,,94,5900,100,0,,,100,5,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,98.0,5837.0,100.0,12.0,99.0,3042.0,42,42,78.0,58025280.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,5882.0,100.0,32826884264.0,100.0,46011201920.0,,,,,,,,,,
572,2018-01-01,S3010MM7,ST4000DM000,4000787030016,0,119,228952848,,,94,0,100,6,100,0,80,104873394,,,77,20677,100,0,,,100,6,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,100.0,0.0,100.0,0.0,94.0,12860.0,37,37,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,20591.0,100.0,48157787680.0,100.0,99856979104.0,,,,,,,,,,
573,2018-01-01,ZA171R27,ST8000NM0055,8001563222016,0,76,38032408,,,98,0,100,2,100,0,92,1515873542,,,96,4277,100,0,,,100,2,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,78.0,44965.0,100.0,47.0,100.0,723.0,33,33,76.0,38032408.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,4253.0,100.0,20920548280.0,100.0,17467568574.0,,,,,,,,,,
574,2018-01-01,ZA171R20,ST8000NM0055,8001563222016,0,82,159502928,,,98,0,100,2,100,0,91,1370875689,,,96,4279,100,0,,,100,2,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,99.0,2747.0,100.0,43.0,100.0,550.0,33,33,82.0,159502928.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,4255.0,100.0,21052477968.0,100.0,17492647753.0,,,,,,,,,,
575,2018-01-01,Z305B8PX,ST4000DM000,4000787030016,0,116,116306976,,,92,0,100,10,100,0,89,832777328,,,81,17237,100,0,,,100,10,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,96.0,8079.0,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,17156.0,100.0,39543339608.0,100.0,59391495079.0,,,,,,,,,,
576,2018-01-01,PL2331LAHBBZBJ,HGST HMS5C4040BLE640,4000787030016,0,100,0,134.0,102.0,100,0,100,4,100,0,100,0,113.0,42.0,100,5117,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4.0,100.0,4.0,193,31,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,2018-01-01,ZA18CEY0,ST8000NM0055,8001563222016,0,83,208907552,,,98,0,100,2,100,0,87,529527660,,,97,2888,100,0,,,100,2,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,92.0,17370.0,100.0,4.0,100.0,836.0,27,27,83.0,208907552.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,2868.0,100.0,24558036992.0,100.0,29025320818.0,,,,,,,,,,
578,2018-01-01,Z305GG8T,ST4000DM000,4000787030016,0,117,119851672,,,91,0,100,12,100,0,87,667461840,,,82,16271,100,0,,,100,12,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,73.0,54234.0,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,15917.0,100.0,32554993944.0,100.0,60961506486.0,,,,,,,,,,
579,2018-01-01,PL1331LAGSG0AH,HGST HMS5C4040ALE640,4000787030016,0,100,0,134.0,100.0,100,439,100,7,100,0,100,0,115.0,41.0,96,31041,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,509.0,100.0,509.0,253,22,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,2018-01-01,Z304JNGX,ST4000DM000,4000787030016,0,118,197431600,,,97,0,100,3,100,0,89,845035052,,,79,18874,100,0,,,100,3,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,94.0,12838.0,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,18751.0,100.0,42054793040.0,100.0,52003711234.0,,,,,,,,,,
581,2018-01-01,PL1331LAHDDUUH,HGST HMS5C4040BLE640,4000787030016,0,100,0,133.0,104.0,143,544,100,10,100,0,100,0,113.0,42.0,99,9227,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,50.0,100.0,50.0,200,30,,,100.0,0.0,100,0,100,0,200,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,2018-01-01,ZA13R7FV,ST8000DM002,8001563222016,0,77,47820864,,,98,0,100,1,100,0,94,2264832443,,,89,10310,100,0,,,100,1,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,93.0,15221.0,100.0,2.0,98.0,4965.0,34,34,1.0,47820864.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,10260.0,100.0,41188816792.0,100.0,80313795940.0,,,,,,,,,,
583,2018-01-01,ZCH07GZC,ST12000NM0007,12000138625024,0,83,217665416,,,96,0,100,3,100,0,75,35206709,,,99,1119,100,0,,,100,3,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,61.0,39.0,,,100.0,2.0,99.0,2176.0,39,39,83.0,217665416.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,299.0,100.0,3431269992.0,100.0,2401748742.0,,,,,,,,,,
584,2018-01-01,S301PYFW,ST4000DM000,4000787030016,0,112,47147136,,,92,0,100,9,100,0,89,925321585,,,78,19590,100,0,,,100,9,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,96.0,8040.0,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,19494.0,100.0,45056569576.0,100.0,58169423911.0,,,,,,,,,,
585,2018-01-01,ZCH07GZM,ST12000NM0007,12000138625024,0,84,238982560,,,96,0,100,3,100,0,69,8264270,,,99,1236,100,0,,,100,3,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,10.0,99.0,2468.0,35,35,84.0,238982560.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,337.0,100.0,1647289672.0,100.0,544860968.0,,,,,,,,,,
586,2018-01-01,PL1331LAHE029H,HGST HMS5C4040BLE640,4000787030016,0,100,0,135.0,99.0,100,0,100,4,100,0,100,0,113.0,42.0,99,7016,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4.0,100.0,4.0,200,30,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,2018-01-01,PL2331LAHDETRJ,HGST HMS5C4040BLE640,4000787030016,0,100,0,134.0,103.0,100,0,100,3,100,0,100,0,113.0,42.0,99,7021,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,87.0,100.0,87.0,222,27,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,2018-01-01,Z305D4P2,ST4000DM000,4000787030016,0,117,120924672,,,92,0,100,8,100,0,88,745490166,,,82,16611,100,0,,,100,8,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,97.0,7235.0,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,16531.0,100.0,36419298784.0,100.0,70966436212.0,,,,,,,,,,
589,2018-01-01,Z305D4P3,ST4000DM000,4000787030016,0,120,237336992,,,93,0,100,7,100,0,88,709691519,,,82,16604,100,0,,,100,7,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,96.0,9610.0,30,30,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,16516.0,100.0,35360480392.0,100.0,65135367889.0,,,,,,,,,,
590,2018-01-01,Z305D4P5,ST4000DM000,4000787030016,0,118,185445456,,,94,0,100,6,100,0,88,718254682,,,82,16598,100,0,,,100,6,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,97.0,7367.0,29,29,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,16523.0,100.0,35722899864.0,100.0,73521719412.0,,,,,,,,,,
591,2018-01-01,Z30553AQ,ST4000DM000,4000787030016,0,119,214770504,,,94,0,100,6,100,0,88,743307909,,,82,16613,100,0,,,100,6,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,96.0,8824.0,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,16540.0,100.0,36220264928.0,100.0,67202540732.0,,,,,,,,,,
592,2018-01-01,ZA15SZSW,ST8000NM0055,8001563222016,0,68,6511288,,,98,0,100,2,100,0,91,1291950812,,,92,7137,100,0,,,100,2,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,56.0,44.0,74.0,52550.0,100.0,4.0,99.0,3474.0,44,44,68.0,6511288.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,7116.0,100.0,35691599320.0,100.0,55607894184.0,,,,,,,,,,
593,2018-01-01,PL1331LAHD0H9H,HGST HMS5C4040BLE640,4000787030016,0,100,0,134.0,100.0,100,0,100,4,100,0,100,0,113.0,42.0,99,7014,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,162.0,100.0,162.0,214,28,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,2018-01-01,ZA130W3E,ST8000DM002,8001563222016,0,84,224048480,,,98,0,100,1,100,0,94,2471531428,,,88,11003,100,0,,,100,1,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,90.0,20642.0,100.0,1.0,98.0,5854.0,35,35,1.0,224048480.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,10972.0,100.0,44682579888.0,100.0,52955974646.0,,,,,,,,,,
595,2018-01-01,Z300XF5W,ST4000DM000,4000787030016,0,105,9163672,,,94,0,100,6,100,0,79,98222614,,,60,35458,100,0,,,100,6,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,75.0,25.0,100.0,0.0,100.0,1.0,100.0,1340.0,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,35447.0,100.0,29476117644.0,100.0,143763558503.0,,,,,,,,,,
596,2018-01-01,175PP3IWT,TOSHIBA MQ01ABF050M,500107862016,0,100,0,100.0,0.0,100,1481,100,8,100,0,100,0,100.0,0.0,83,7012,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,1169.0,100,33,,,100.0,0.0,100,0,100,0,200,0,,,,,100.0,0.0,83.0,7012.0,100.0,0.0,100.0,0.0,,,100.0,266.0,,,100.0,0.0,,,,,,,,,,,,,,
597,2018-01-01,Z305D4PQ,ST4000DM000,4000787030016,0,114,83230016,,,91,0,100,8,100,0,87,658430712,,,82,16612,100,0,,,100,8,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,96.0,9555.0,28,28,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,16524.0,100.0,34150236928.0,100.0,64108732938.0,,,,,,,,,,
